char_id,char_name,char_lv,char_rank,char_type,atk_dmg,atk_speed,atk_range,atk_addcount,bullet_count,bullet_speed,char_hp,crt_chance,crt_dmg,skill_id1,skill_id2,skill_id3,skill_id4,skill_id5,skill_id6,Info,image_PrefabName,data_AssetName,bullet_PrefabName,projectile_AssetName,hitEffect_AssetName,card_imageName,icon_imageName
13020208,지우,2,3,2,23,1.31,12.4,8,1,8,360,6.3,1.82,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo22,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13030208,지우,3,3,2,27,1.36,12.7,9,1,8,380,7.3,1.86,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo23,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13040208,지우,4,3,2,31,1.41,13,10,1,8,400,8.5,1.93,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo24,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13050208,지우,5,3,2,35,1.46,13.2,11,1,8,420,10.1,2,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo25,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13060208,지우,6,3,2,39,1.51,13.3,12,1,8,440,11.9,2.1,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo26,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13070208,지우,7,3,2,43,1.56,13.4,13,1,8,460,14.1,2.21,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo27,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13080208,지우,8,3,2,47,1.61,13.4,14,1,8,480,16.6,2.33,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo28,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13090208,지우,9,3,2,51,1.66,13.5,15,1,8,500,19.3,2.47,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo29,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
13100208,지우,10,3,2,55,1.71,13.7,16,1,8,520,22.4,2.62,32304,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo30,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14010208,지우,1,4,2,21,1.29,13,9,1,8,360,6.1,1.93,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo31,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14020208,지우,2,4,2,25,1.34,13.4,10,1,8,380,6.8,1.97,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo32,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14030208,지우,3,4,2,29,1.39,13.8,11,1,8,400,7.9,2.02,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo33,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14040208,지우,4,4,2,33,1.44,14.1,12,1,8,420,9.2,2.09,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo34,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14050208,지우,5,4,2,37,1.49,14.3,13,1,8,440,10.9,2.17,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo35,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14060208,지우,6,4,2,41,1.54,14.4,14,1,8,460,12.9,2.27,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo36,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14070208,지우,7,4,2,45,1.59,14.5,15,1,8,480,15.3,2.39,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo37,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14080208,지우,8,4,2,49,1.64,14.5,16,1,8,500,17.9,2.52,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo38,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14090208,지우,9,4,2,53,1.69,14.6,17,1,8,520,20.9,2.67,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo39,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
14100208,지우,10,4,2,57,1.74,14.8,18,1,8,540,24.2,2.84,32308,31217,0,0,0,0,"키 : 159cm\n나이 : 만 16세\n성격 : 낯가림 있지만 정 많은 장난꾸러기\n배경 : 지우와 자매 사이로, 언니인 지우가 먼저 하트 스테이지에 합류한 뒤 언니를 따라 소속사에 종종 놀러 가게 된다. 성대결절로 우울해 하던 지우가 멤버들과 행복하게 지내는 모습을 보며 “나도 옆에서 같이 서고 싶다”는 결심이 생겼고, 하트 스테이지에 합류하고 싶다는 의사를 천사에게 전달하게 됐다.",JiwooCharacter,jiwoo40,baseBullet,RedHeartProjectile,PinkHeartHit,FDjiwoo,jiwooicon
11010609,지아,1,1,6,20,0.62,10,3,1,8,300,9,1.5,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah1,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11020609,지아,2,1,6,24,0.65,10.3,4,1,8,320,10.2,1.55,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah2,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11030609,지아,3,1,6,28,0.68,10.6,5,1,8,340,11.4,1.6,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah3,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11040609,지아,4,1,6,32,0.71,10.8,6,1,8,360,12.6,1.65,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah4,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11050609,지아,5,1,6,36,0.74,11,7,1,8,380,13.8,1.7,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah5,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11060609,지아,6,1,6,40,0.77,11.1,8,1,8,400,15,1.75,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah6,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11070609,지아,7,1,6,44,0.8,11.1,9,1,8,420,16.2,1.8,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah7,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11080609,지아,8,1,6,48,0.83,11.2,10,1,8,440,17.4,1.85,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah8,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11090609,지아,9,1,6,52,0.86,11.2,11,1,8,460,18.6,1.9,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah9,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
11100609,지아,10,1,6,56,0.89,11.4,12,1,8,480,19.8,1.95,32113,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah10,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12010609,지아,1,2,6,24,0.64,11,5,1,8,320,9.9,1.65,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah11,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12020609,지아,2,2,6,28,0.67,11.2,6,1,8,340,11.2,1.71,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah12,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12030609,지아,3,2,6,32,0.7,11.4,7,1,8,360,12.5,1.76,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah13,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12040609,지아,4,2,6,36,0.73,11.7,8,1,8,380,13.9,1.82,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah14,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12050609,지아,5,2,6,40,0.76,11.9,9,1,8,400,15.2,1.87,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah15,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12060609,지아,6,2,6,44,0.79,12.1,10,1,8,420,16.5,1.93,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah16,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12070609,지아,7,2,6,48,0.82,12.3,11,1,8,440,17.8,1.98,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah17,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12080609,지아,8,2,6,52,0.85,12.5,12,1,8,460,19.1,2.04,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah18,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12090609,지아,9,2,6,56,0.88,12.8,13,1,8,480,20.5,2.09,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah19,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
12100609,지아,10,2,6,60,0.91,13,14,1,8,500,21.8,2.15,32114,31218,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah20,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
13010609,지아,1,3,6,28,0.66,12,7,1,8,340,10.8,1.8,32114,31219,0,0,0,0,"키 : 171cm\n나이 : 만 21세\n성격 : 도도하고 책임감 넘치는 매력적인 성격\n배경 : 한 번 데뷔했다가 저조한 음악 성적에 그룹 해체를 겪으며 다른 길을 찾아보려 했지만, 길에서 우연히 만난 팬이 예전 무대를 아직도 소중히 기억하고 있다는 말을 건네면서 팬을 위해 다시 아이돌의 꿈을 꾸게 된다. 천사는 오디션장에서 유난히 용기 에너지가 가득한 레나를 그 해 유일한 오디션 합격자로 통과시켰다.",JiahCharacter,jiah21,baseBullet,BlueHeartProjectile,BlueHeartHit,FDjiah,jiahicon
